text,font_size,x0,y0,page,is_bold,is_uppercase,text_length,label
"providing the underpinning, not overshadowing.",11.04,114.0006638,122.7498932,5,FALSE,FALSE,46,body
Services envisioned for the ODL’s include:,11.04,89.99970245,147.9542389,5,FALSE,FALSE,42,body
Access:,11.04,89.99970245,173.2799835,5,TRUE,FALSE,7,h3
"to the “deep” web (i.e. Commercial, purchased electronic services)",11.04,107.9949036,185.9980621,5,FALSE,FALSE,66,body
to credible web sites and electronic resources,11.04,107.9949036,198.5946808,5,FALSE,FALSE,46,body
to digital government information,11.04,107.9949036,211.1912994,5,FALSE,FALSE,33,body
to local digital collections,11.04,107.9949036,223.9093781,5,FALSE,FALSE,28,body
Guidance and Advice:,11.04,89.99970245,249.2352448,5,TRUE,FALSE,20,h3
to support e-learning,11.04,107.9949036,261.8318481,5,FALSE,FALSE,21,body
"to support citizens, in real-time, as they try to use electronic resources",11.04,107.9949036,274.5499268,5,FALSE,FALSE,74,body
to assist citizens as they use web-links,11.04,107.9949036,287.1465759,5,FALSE,FALSE,40,body
Training:,11.04,89.99970245,299.7432251,5,TRUE,FALSE,9,h3
for library workers,11.04,107.9949036,312.4613037,5,FALSE,FALSE,19,body
for the general public,11.04,107.9949036,325.0579529,5,FALSE,FALSE,22,body
Provincial Purchasing & Licensing:,11.04,89.99970245,350.3836975,5,TRUE,FALSE,34,h3
of electronic content on a consortia basis for all member libraries,11.04,107.9949036,362.9803467,5,FALSE,FALSE,67,body
Technological Support:,11.04,89.99970245,388.3060913,5,TRUE,FALSE,22,h3
of common standards for the preservation and archiving local digital content,11.04,107.9949036,401.0241699,5,FALSE,FALSE,76,body
of a common interface to ODL resources and services that can be imbedded in local,11.04,107.9949036,413.6208191,5,FALSE,FALSE,81,body
library web sites,11.04,107.9949036,426.2174377,5,FALSE,FALSE,17,body
What could the ODL really mean?,11.04,89.99971008,466.1822205,5,FALSE,FALSE,31,h3
For each Ontario citizen it could mean:,11.04,89.99969482,493.7712097,5,TRUE,FALSE,39,h4
One local point of entry to access seamless electronic library services and,11.04,162.0025635,506.6107178,5,FALSE,FALSE,75,body
"resources for their personal, educational and professional needs;",11.04,162.0025635,519.2073975,5,FALSE,FALSE,65,body
"Access to credible, high-quality, user-friendly electronic services through their",11.04,162.0025635,531.925415,5,FALSE,FALSE,81,body
"community, school, or academic library;",11.04,162.0025635,544.5220337,5,FALSE,FALSE,39,body
Confidence that the electronic services and sources they – and their children,11.04,162.002594,557.1186523,5,FALSE,FALSE,77,body
"– are using are safe, valid, and bringing them both global and local",11.04,162.002594,569.836731,5,FALSE,FALSE,68,body
perspectives;,11.04,162.002594,582.4334106,5,FALSE,FALSE,13,body
Electronic information and tools that enhance job skills and the learning,11.04,162.002594,595.1514893,5,FALSE,FALSE,73,body
experience,11.04,162.0025787,607.7481689,5,FALSE,FALSE,10,body
For each Ontario student it could mean:,11.04,89.99970245,632.223877,5,TRUE,FALSE,39,h4
"One local point of entry to quality, curriculum- based electronic information",11.04,162.0025787,645.0633545,5,FALSE,FALSE,77,body
resources and services,11.04,162.0025787,657.6600342,5,FALSE,FALSE,22,body
"Connection to their individual educational environment, whether at the",11.04,162.0025787,670.3781128,5,FALSE,FALSE,70,body
"elementary, secondary or post-secondary levels",11.04,162.0025787,682.9747314,5,FALSE,FALSE,46,body
RFP: To Develop the Ontario Digital Library Business Plan,7.56,90.04060364,734.038208,5,TRUE,FALSE,57,body
Mar-03,7.56,296.7052612,734.038208,5,TRUE,FALSE,10,body
5,9,516.640625,730.9798584,5,FALSE,FALSE,1,body
"Confidence that the services and resources people are using are credible,",11.04,162.0402069,72.20881653,6,FALSE,FALSE,73,body
available when they need them and adaptable to different learning styles,11.04,162.0402069,84.80543518,6,FALSE,FALSE,72,body
For each Ontario library it could mean:,11.04,90.03733063,110.0097809,6,TRUE,FALSE,39,h4
One point of entry for themselves and their clientele to quality electronic,11.04,162.0402069,122.8493195,6,FALSE,FALSE,75,body
"resources and services that support and enhance their collections, programs",11.04,162.0402069,135.4459381,6,FALSE,FALSE,75,body
and services,11.04,162.0402069,148.0425568,6,FALSE,FALSE,12,body
"The opportunity to show case their local community, collections, services, and",11.04,162.0402069,160.7606354,6,FALSE,FALSE,78,body
expertise,11.04,162.0402069,173.357193,6,FALSE,FALSE,9,body
"The opportunity to gain from the provincial, collaborative partnership in order",11.04,162.0402069,186.0752716,6,FALSE,FALSE,79,body
to provide a seamless gateway to digital resources and services,11.04,162.0402069,198.6718903,6,FALSE,FALSE,63,body
For the Ontario government it could mean:,11.04,90.03731537,223.876358,6,TRUE,FALSE,41,h4
"Apoint of entry to information services and resources for all Ontario citizens,",11.04,162.0402069,236.5944366,6,FALSE,FALSE,79,body
connecting to portal initiatives.,11.04,162.0402069,249.3125153,6,FALSE,FALSE,33,body
Support of the Ontario E-Learning strategy through a collaborative digital,11.04,162.0402069,261.9091187,6,FALSE,FALSE,74,body
library initiative that positions Ontario on the global e-learning scene,11.04,162.0402069,274.6271973,6,FALSE,FALSE,72,body
Improved access and flexibility for all students at all ages and stages,11.04,162.0402069,287.2238464,6,FALSE,FALSE,71,body
(supports Ontario’s lifelong learning strategy),11.04,162.0402069,299.8204956,6,FALSE,FALSE,47,body
The opportunity to address emerging job skills shortages and facilitate school,11.04,162.0402069,312.5385742,6,FALSE,FALSE,78,body
to work and job to job transitions with the necessary information and,11.04,162.0402069,325.1352234,6,FALSE,FALSE,69,body
knowledge supports and tools,11.04,162.0402069,337.853302,6,FALSE,FALSE,28,body
ODL will be an incorporated non-profit organization governed by a Board of Directors elected,11.04,90.03733063,363.0575867,6,FALSE,FALSE,92,body
by a voting membership. The Board will include representatives from all stakeholders. We,11.04,90.04836273,375.7756653,6,FALSE,FALSE,88,body
envision a governance model similar to that prepared for the province’s ORION network.,11.04,90.04836273,388.3723145,6,FALSE,FALSE,86,body
"More information regarding the envisioned phasing, funding and resources required for the",11.04,90.04836273,413.0908813,6,FALSE,FALSE,89,body
ODL can be found in the appendixes.,11.04,90.04836273,425.6875305,6,FALSE,FALSE,35,body
The Business Plan to be Developed,12,96.04060364,459.1199951,6,FALSE,FALSE,33,h2
The business plan which needs to be developed for the ODL must be a formal business plan,11.04,90.04060364,503.6087036,6,FALSE,FALSE,88,body
"that documents and clearly communicates the ODL’s services, funding and governance",11.04,90.04060364,516.2053223,6,FALSE,FALSE,82,body
"structures, as well as implementation plans for 2004-2005, and operational plans for 2005-",11.04,90.04060364,528.802002,6,FALSE,FALSE,90,body
"2007. The planning process must also secure the full commitment of all stakeholders, as",11.04,90.04060364,541.5200806,6,FALSE,FALSE,87,body
represented on the Steering Committee.,11.04,90.04060364,554.1166992,6,FALSE,FALSE,38,body
"Specifically, the business plan must include:",11.04,90.04060364,578.2391357,6,FALSE,FALSE,45,body
"how the ODL will be implemented, including the timeline",11.04,132.0367584,603.5648804,6,FALSE,FALSE,55,body
the financial plan for the implementation,11.04,132.0367584,616.282959,6,FALSE,FALSE,41,body
"the financial plan for the first 2 operating years, including capital and operating costs,",11.04,132.0367584,628.8795776,6,FALSE,FALSE,90,body
"revenues, etc.",11.04,135.0396423,641.4761963,6,FALSE,FALSE,14,body
a financial forecast for the succeeding 2 operating years,11.04,132.0368042,654.1943359,6,FALSE,FALSE,57,body
the services and products to be delivered by the ODL,11.04,132.0367737,666.7909546,6,FALSE,FALSE,52,body
how the ODL will operate and be managed following the implementation,11.04,132.0367737,679.5090332,6,FALSE,FALSE,68,body
"who will be involved, and what their role/responsibility will be, for both the",11.04,132.0367737,692.1056519,6,FALSE,FALSE,78,body
implementation and operational stages,11.04,130.6016083,704.7022705,6,FALSE,FALSE,37,body
RFP: To Develop the Ontario Digital Library Business Plan,7.56,90.04060364,734.038208,6,TRUE,FALSE,57,body
Mar-03,7.56,296.7052612,734.038208,6,TRUE,FALSE,10,body
6,9,516.640625,730.9798584,6,FALSE,FALSE,1,body
the marketing and communications plan for the ODL,11.04,132.0408936,72.20881653,7,FALSE,FALSE,49,body
the commitment of all stakeholders to their responsibilities,11.04,132.0408936,84.80543518,7,FALSE,FALSE,60,body
The process of developing this business plan must be extremely consultative to ensure that,11.04,90.04473877,110.1311798,7,FALSE,FALSE,90,body
all stakeholders are engaged in creating a synergistic ODL organization.The proposal must,11.04,90.04473877,122.8492584,7,FALSE,FALSE,89,body
indicate how this consultative process will be approached.,11.04,90.04473877,135.4458771,7,FALSE,FALSE,58,body
"The business plan for the ODL must address significant issues. There are, for example,",11.04,90.04473877,160.7716217,7,FALSE,FALSE,86,body
enormous differences in the financial resources available to libraries mandated to provide,11.04,90.04473877,173.3682404,7,FALSE,FALSE,90,body
"similar services. Some post-secondary and public libraries, particularly those in large urban",11.04,90.04473877,186.086319,7,FALSE,FALSE,93,body
"areas, have the facilities, funding and technological infrastructure necessary to service their",11.04,90.04473877,198.6829376,7,FALSE,FALSE,95,body
"patrons with electronic services and resources.  Many others, particularly in rural regions, do",11.04,90.04473877,211.2795563,7,FALSE,FALSE,95,body
not.The proposal must indicate how these issues will be approached.,11.04,90.04473877,223.9976349,7,FALSE,FALSE,67,body
Milestones,12,96.04060364,270.1199951,7,FALSE,FALSE,10,h3
1) A preliminary report will be issued during June 2003.,11.04,108.0406036,302.9687805,7,FALSE,FALSE,56,body
"2) It is expected that an Interim Report, suitable for distribution to the broader library",11.04,108.0406036,327.5658875,7,FALSE,FALSE,90,body
"community will be available by August 1, 2003 and that there will be an opportunity",11.04,126.0358047,340.2839661,7,FALSE,FALSE,83,body
for responses to be evaluated.,11.04,126.0358047,352.8806152,7,FALSE,FALSE,30,body
3) The business plan must be completed and approved by the ODL Steering Committee,11.04,108.0406036,377.5991821,7,FALSE,FALSE,81,body
"no later than September 30, 2003.",11.04,126.0358047,390.1958313,7,FALSE,FALSE,33,body
Approach and Specific Proposal Requirements,12,99.52059937,423.5999756,7,FALSE,FALSE,43,h2
The firm/consultant(or proposed team of consultants)will be expected to work closely with,11.04,90.04060364,456.5687866,7,FALSE,FALSE,89,body
the ODL Steering Committee. Terms of reference for the Committee are in the appendix.,11.04,90.04058838,469.1654358,7,FALSE,FALSE,85,body
"Given the consultative nature of this business planning process, the firm/consultant will also",11.04,90.04058838,481.8835144,7,FALSE,FALSE,94,body
be expected to travel and communicate regularly with various stakeholders as well as with,11.04,90.04058838,494.4801636,7,FALSE,FALSE,89,body
electronic resource publishers/vendors.,11.04,90.04058838,507.0767822,7,FALSE,FALSE,39,body
The proposal should include the following information:,11.04,90.04058838,531.7954102,7,FALSE,FALSE,54,body
a) name of the firm/consultant,11.04,108.0357895,556.3925171,7,FALSE,FALSE,30,body
"b) names of those individuals who will be engaged in this project, their specific",11.04,108.0357971,569.1105957,7,FALSE,FALSE,81,body
responsibilities on this project and relevant experience/qualifications,11.04,108.0357971,581.7072144,7,FALSE,FALSE,71,body
c) description of similar engagements that highlight the firm’s experience in business,11.04,108.0357971,594.303833,7,FALSE,FALSE,86,body
planning and building stakeholder commitment,11.04,108.0357971,607.0219116,7,FALSE,FALSE,44,body
d) references with details of work completed for these references,11.04,108.0357971,619.6185303,7,FALSE,FALSE,65,body
"e) description of the approach that will be used for completing the business plan,",11.04,108.0357971,632.3366699,7,FALSE,FALSE,82,body
including a timeline,11.04,108.0357971,644.9332886,7,FALSE,FALSE,20,body
"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment",11.04,108.0357971,657.5299072,7,FALSE,FALSE,91,body
structure,11.04,108.0357971,670.2479858,7,FALSE,FALSE,9,body
RFP: To Develop the Ontario Digital Library Business Plan,7.56,90.04060364,734.038208,7,TRUE,FALSE,57,body
Mar-03,7.56,296.7052612,734.038208,7,TRUE,FALSE,10,body
7,9,516.640625,730.9798584,7,FALSE,FALSE,1,body
Evaluation and Awarding of Contract,12,96.04060364,81.00001526,8,FALSE,FALSE,35,h2
The contract will be awarded to the bidder whose submission offers the best value; the contract will,11.04,90.04060364,122.8488312,8,FALSE,FALSE,100,body
not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,11.04,90.04060364,135.5669098,8,FALSE,FALSE,98,body
any of the bidders responding to this RFP and we may seek further response.,11.04,90.04060364,148.1635284,8,FALSE,FALSE,75,body
"Specifically, proposals will be evaluated proposals according to the following criteria:",11.04,90.04060364,172.7606354,8,FALSE,FALSE,88,body
Quality of the proposal /approach outlined for undertaking the business planning process,11.04,126.042038,210.1972809,8,FALSE,FALSE,88,body
Demonstrated experience,11.04,126.042038,222.9153595,8,FALSE,FALSE,23,body
"Cost, including expenses",11.04,126.042038,235.5119781,8,FALSE,FALSE,24,body
Timeline and projected completion date,11.04,126.042038,248.1085968,8,FALSE,FALSE,38,body
Other relevant factors as determined by the ODL Steering Committee,11.04,126.042038,261.312439,8,FALSE,FALSE,66,body
Questions regarding this RFP should be directed by e-mail only to Michael Ridley,11.04,90.04060364,286.6271667,8,FALSE,FALSE,80,body
(mridley@uoguelph.ca).,11.04,90.04060364,299.3452454,8,FALSE,FALSE,22,body
Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,11.04,90.04060364,324.6599731,8,FALSE,FALSE,94,body
Committee.,11.04,90.04060364,337.2566223,8,FALSE,FALSE,10,body
RFP: To Develop the Ontario Digital Library Business Plan,7.56,90.04060364,734.038208,8,TRUE,FALSE,57,body
Mar-03,7.56,296.7052612,734.038208,8,TRUE,FALSE,10,body
8,9,516.640625,730.9798584,8,FALSE,FALSE,1,body
Appendix A:  ODL Envisioned Phases & Funding,12,90.04060364,107.5199738,9,FALSE,FALSE,44,h2
Phase I:  Business Planning,9.96,90.04049683,139.7858887,9,TRUE,FALSE,27,h3
Timeline:March 2003 – September 2003,9.96,90.04049683,162.8233643,9,TRUE,FALSE,36,body
"Funding Requested:~$100,000 jointly funded by stakeholder groups and the provincial government.",9.96,90.04050446,174.3471069,9,TRUE,FALSE,95,body
Result:The ODL business plan,9.96,90.04050446,197.2650757,9,TRUE,FALSE,28,body
"The first phase will be to build the ODL business plan. This plan will clearly define the ODL’s services,",9.96,90.04049683,220.4220581,9,FALSE,FALSE,105,body
"funding and governance structures, as well as implementation plans for 2003-2005. It will also secure",9.96,90.04049683,231.9458008,9,FALSE,FALSE,101,body
the full commitment of all stakeholders and scope the operational plan for ODL for 2006 and beyond.,9.96,90.04049683,243.4695435,9,FALSE,FALSE,99,body
"Given the number and diversity of stakeholders involved, the business planning process must be a fully",9.96,90.04049683,266.3875122,9,FALSE,FALSE,102,body
consultative approach. To ensure that the planning results in a workable plan with the full commitment,9.96,90.04049683,277.9112244,9,FALSE,FALSE,102,body
"of all stakeholders it must have competent, dedicated staffing and monies for the travel and",9.96,90.04049683,289.4349365,9,FALSE,FALSE,92,body
communication components so critical in a consultative process.,9.96,90.04049683,300.9586487,9,FALSE,FALSE,63,body
Phase II: Implementing and Transitioning,9.96,90.04049683,335.2808228,9,TRUE,FALSE,40,h3
Timeline:April 2004 – December 2006,9.96,90.04049683,358.3182983,9,TRUE,FALSE,35,body
Funding Requested:Funding from other states and provinces suggest that the ODL could receive,9.96,90.04049683,369.84198,9,TRUE,FALSE,92,body
"funding of up to $50 Million (over 3 years). Funding to be provided partnership of government, library",9.96,90.04050446,381.3656921,9,FALSE,FALSE,102,body
stakeholders and other interested parties.,9.96,90.04049683,392.7698975,9,FALSE,FALSE,42,body
Result:The ODL is implemented and validated,9.96,90.04049683,415.807373,9,TRUE,FALSE,43,body
The second phase will be to implement the ODL based on the business plan. This phase recognizes,9.96,90.04049683,438.964386,9,FALSE,FALSE,95,body
that for ODL to be optimally successful libraries must transition to a new way of doing business and,9.96,90.04049683,450.4880981,9,FALSE,FALSE,100,body
providing services. The transition must occur while libraries continue to provide existing services and,9.96,90.04049683,461.8923035,9,FALSE,FALSE,103,body
"respond to current challenges. This implementation phase will funded by a partnership of government,",9.96,90.04049683,473.4160156,9,FALSE,FALSE,100,body
library stakeholders and other interested parties as a means to quickly jumpstart the ODL.,9.96,90.04049683,484.9397278,9,FALSE,FALSE,90,body
The seed money requested will allow libraries to realign their budgets and services as the infrastructure,9.96,90.04049683,507.9771729,9,FALSE,FALSE,105,body
"and content of the ODL is created and secured.Some of the funding will be new money, although there",9.96,90.04049683,519.3814087,9,FALSE,FALSE,99,body
is every indication that existing budgets and methods of operating may be modified as a result of,9.96,90.04048157,530.7856445,9,FALSE,FALSE,97,body
"recommendations. During this phase the polices, procedures, governance structures and accountability",9.96,90.04048157,542.3093262,9,FALSE,FALSE,100,body
"mechanisms of the ODL will be put in place. Pilot projects will be initiated, evaluated and expanded.",9.96,90.0404892,553.9525757,9,FALSE,FALSE,101,body
"Information resources will be identified, contracts for these resources will be negotiated and resources",9.96,90.0404892,565.4763184,9,FALSE,FALSE,104,body
will be made deployed through the ODL. Regular evaluation during this phase will ensure the ODL is,9.96,90.0404892,577,9,FALSE,FALSE,98,body
achieving its objectives and is accountable to its key communities.,9.96,90.0404892,588.5236816,9,FALSE,FALSE,67,body
Phase III: Operating and Growing the ODL,9.96,90.0404892,611.3221436,9,TRUE,FALSE,40,h3
Timeline:January 2007 -,9.96,90.0404892,634.3596191,9,TRUE,FALSE,23,body
Funding:$50 Million annually ($35 Million requested from government),9.96,90.04048157,645.8833618,9,TRUE,FALSE,68,body
Result:The ODL is fully operational and sustainable,9.96,90.0404892,668.8013306,9,TRUE,FALSE,51,body
In the third phase the ODL moves into the operational stage. Ontarians will experience the full benefits,9.96,90.05046082,691.958313,9,FALSE,FALSE,104,body
of the initiative and libraries will consolidate support around the ODL to grow resources and extend,9.96,90.05046082,703.4820557,9,FALSE,FALSE,100,body
RFP: To Develop the Ontario Digital Library Business Plan,7.56,90.04060364,734.038208,9,TRUE,FALSE,57,body
Mar-03,7.56,296.7052612,734.038208,9,TRUE,FALSE,10,body
9,9,516.640625,730.9798584,9,FALSE,FALSE,1,body
capabilities. The challenge is to secure resources sufficient to both sustain the original investments and,9.96,90.04060364,72.22618866,10,FALSE,FALSE,106,body
to enhance the ODL.,9.96,90.04060364,83.74993134,10,FALSE,FALSE,19,body
The ongoing funding of the ODL will be based on a partnership model involving all the key participants,9.96,90.04060364,106.6679001,10,FALSE,FALSE,102,body
"(i.e. government, libraries, donors, public and private sectors). All participants (i.e. beneficiaries) are",9.96,90.04060364,118.1916428,10,FALSE,FALSE,107,body
expected to make financial contributions to the ODL. It is important in achieving the full impact of the,9.96,90.05056,129.7153931,10,FALSE,FALSE,104,body
"ODL on Ontario’s economy, society and learning support that all library sectors are participants",9.96,90.05056,141.2391357,10,FALSE,FALSE,96,body
"(university, colleges, public libraries and schools).",9.96,90.05056,152.7628784,10,FALSE,FALSE,53,body
"The proposed funding model requires a continuing government investment, but also recognizes that as",9.96,90.05056,170.2824097,10,FALSE,FALSE,99,body
the ODL matures a growing share of ODL funding will come from libraries and non-governmental,9.96,90.04060364,181.6865845,10,FALSE,FALSE,92,body
sources. During the 3-year implementation phase (2004 – 2006) libraries will realign their budgets to,9.96,90.04060364,193.2103271,10,FALSE,FALSE,101,body
enable ongoing funding contributions to ODL. During the same period ODL must build the proposed,9.96,90.04060364,204.7340698,10,FALSE,FALSE,95,body
endowment and secure public and private sector gifts and/or in-kind contributions. The following chart,9.96,90.04060364,216.2578125,10,FALSE,FALSE,102,body
outlines the model. This model is based on these assumptions:,9.96,90.04060364,227.7815552,10,FALSE,FALSE,61,body
1. that ODL expenditures will increase by 50% over a 10 year period,9.96,108.0383224,245.3012085,10,FALSE,FALSE,67,body
2. that government funding will decrease from 70% to 45% during that 10 year period,9.96,108.0383224,262.701355,10,FALSE,FALSE,83,body
"3. that library contributions, endowment and gifts/in-kind funding will increase from 30% to 55%",9.96,108.0383224,280.2210083,10,FALSE,FALSE,96,body
during the same period,9.96,126.0459976,291.7447205,10,FALSE,FALSE,22,body
OVERVIEW OF ODL FUNDING MODEL,9.96,245.8050385,320.6685486,10,TRUE,TRUE,29,body
Funding Source,12,114.4005966,344.1000061,10,TRUE,FALSE,14,body
2007,12,313.3605957,344.1000061,10,TRUE,FALSE,4,body
2017,12,427.6005859,344.1000061,10,TRUE,FALSE,4,body
Government,9.96,114.4005966,358.4262085,10,FALSE,FALSE,10,body
$35M (70%),9.96,300.4434509,358.4262085,10,FALSE,TRUE,10,body
$33.75M (45%),9.96,408.0612488,358.4262085,10,FALSE,TRUE,13,body
Libraries,9.96,114.4006042,370.428009,10,FALSE,FALSE,9,body
$10M (20%),9.96,300.4733276,370.428009,10,FALSE,TRUE,10,body
$22.5M (30%),9.96,410.7205811,370.428009,10,FALSE,TRUE,12,body
Endowment,9.96,114.4105835,382.4298096,10,FALSE,FALSE,9,body
$4.5M (9%),9.96,301.7781067,382.4298096,10,FALSE,TRUE,10,body
$15M (20%),9.96,414.6846619,382.4298096,10,FALSE,TRUE,10,body
Gifts/In-Kind,9.96,114.4105835,394.4316101,10,FALSE,FALSE,13,body
$0.5M (1%),9.96,301.7980347,394.4316101,10,FALSE,TRUE,10,body
$3.75M (5%),9.96,413.3898926,394.4316101,10,FALSE,TRUE,11,body
TOTAL ANNUAL,9.96,114.410614,406.3139038,10,TRUE,TRUE,12,body
$50M,9.96,314.3277588,406.4334106,10,FALSE,TRUE,4,body
$75M,9.96,428.5589905,406.4334106,10,FALSE,TRUE,4,body
"While the private sector will be invited to participate in the ODL through the endowment, gifts and in-",9.96,90.04846191,441.4726868,10,FALSE,FALSE,103,body
"kind contributions, the ODL will also explore compatible commercial services which leverage the reach",9.96,90.04846191,452.9963989,10,FALSE,FALSE,101,body
of the ODL and help to offset operating costs.,9.96,90.04846191,464.5201111,10,FALSE,FALSE,46,body
A $50M budget leverages the consortium buying power of the province’s libraries to secure the best,9.96,90.04846191,487.5575867,10,FALSE,FALSE,98,body
"prices for information resources, the widest accessibility and the most favourable contracts. A budget of",9.96,90.04846191,498.961792,10,FALSE,FALSE,105,body
this nature will ensure a core digital collection of sufficient scope and coverage to address a substantial,9.96,90.04846191,510.4854736,10,FALSE,FALSE,107,body
amount of the wide and diverse information and learning needs of the citizens of Ontario (an overview,9.96,90.04846191,522.0092163,10,FALSE,FALSE,101,body
of the nature of the ODL digital collection is appended).The proposed ODL expenditures in 2006,9.96,90.04846191,533.532959,10,TRUE,FALSE,94,body
represent an investment of $5.00 per citizen.,9.96,90.04847717,545.0566406,10,TRUE,FALSE,45,body
It is important to recognize that every new dollar per citizen invested in the Ontario Digital Library has a,9.96,90.04847717,567.9746094,10,FALSE,FALSE,108,body
double benefit: it supports a province-wide library of high quality information resources and it,9.96,90.04847717,579.498291,10,FALSE,FALSE,96,body
strengthens every local library in Ontario by allowing them to reinvest existing dollars in new resources,9.96,90.04847717,591.0220337,10,FALSE,FALSE,105,body
that enhance local services.This multiplier means that for every dollar invested in ODL the return,9.96,90.04847717,602.5457764,10,TRUE,FALSE,98,body
on investment is worth $2 of value for Ontario.,9.96,90.04847717,614.069458,10,TRUE,FALSE,47,body
RFP: To Develop the Ontario Digital Library Business Plan,7.56,90.04060364,734.038208,10,TRUE,FALSE,57,body
Mar-03,7.56,296.7052612,734.038208,10,TRUE,FALSE,10,body
10,9,511.1205139,730.9798584,10,FALSE,FALSE,2,body
10,9,510.8775024,731.2229004,10,FALSE,FALSE,2,body
10,9,511.1178284,731.2229004,10,FALSE,FALSE,2,body
10,9,510.8775024,730.9798584,10,FALSE,FALSE,2,body
Appendix B: ODL Steering Committee Terms of Reference,12,96.04060364,92.51997375,11,FALSE,FALSE,53,h2
1. Preamble,9.96,90.04060364,136.7858887,11,TRUE,FALSE,11,h3
Implementation of the Ontario Digital Library (ODL) requires a detailed business plan to be developed,9.96,95.79748535,159.9428711,11,FALSE,FALSE,101,body
and supported by its diverse stakeholder communities (see:www.odl.on.ca).  The business,9.96,95.79748535,171.3470459,11,FALSE,FALSE,87,body
"development planning and commitment process will be overseen by a Steering Committee, who are",9.96,95.79751587,182.8707886,11,FALSE,FALSE,93,body
accountable to potential ODL funders including  the Province of Ontario.,9.96,95.79751587,194.3945313,11,FALSE,FALSE,72,body
2. Terms of Reference,9.96,90.04063416,217.3125,11,TRUE,FALSE,21,h3
"In broad terms, the ODL Business Plan Steering Committee is responsible for development of the",9.96,95.79751587,240.3499756,11,FALSE,FALSE,94,body
"business plan, securing sector support, and management of the planners and process.  Specific",9.96,95.79751587,251.8737183,11,FALSE,FALSE,93,body
responsibilities include:,9.96,95.79751587,263.3974609,11,FALSE,FALSE,25,body
"2.1 developing a detailed business plan for the three-year implementation phase of the ODL, including",9.96,95.79751587,286.4349365,11,FALSE,FALSE,101,body
"governance, management, funding model and structure, organizational structure, marketing,",9.96,131.7929535,297.8391418,11,FALSE,FALSE,89,body
"staffing, and evaluation;",9.96,131.7929535,309.362854,11,FALSE,FALSE,25,body
"2.2 consulting with and reporting to stakeholder communities, to ensure open, consistent and two-way",9.96,95.79751587,320.8865662,11,FALSE,FALSE,100,body
"communication, and to ensure meaningful opportunities for stakeholder input into decision-",9.96,131.7929535,332.4102783,11,FALSE,FALSE,90,body
making;,9.96,131.7929535,343.9339905,11,FALSE,FALSE,7,body
2.3 recruiting and managing the business planner(s);,9.96,95.79751587,355.4577026,11,FALSE,FALSE,52,body
"2.4 defining terms of reference and resource parameters for business planner(s), and authorizing",9.96,95.79751587,366.861908,11,FALSE,FALSE,96,body
expenditures;,9.96,131.7929535,378.3856201,11,FALSE,FALSE,13,body
2.5 serving as a focus group for business planner(s) to test ideas;,9.96,95.79751587,389.9093323,11,FALSE,FALSE,67,body
2.6 providing signoff for business planner(s) at key decision points of business plan development;,9.96,95.79751587,401.4330444,11,FALSE,FALSE,98,body
"2.7 securing commitment from library, government, and institutional stakeholders for implementation",9.96,95.79751587,412.9567566,11,FALSE,FALSE,99,body
of the business plan;,9.96,131.7929535,424.4804688,11,FALSE,FALSE,21,body
2.8 presenting the business plan to funders,9.96,95.79751587,435.8846741,11,FALSE,FALSE,43,body
2.9 undertaking advocacy efforts to promote the ODL to the broader communities including library,9.96,95.79751587,447.4083862,11,FALSE,FALSE,96,body
and education communities.,9.96,131.7929535,458.9320984,11,FALSE,FALSE,26,body
3. Membership,9.96,90.03067017,481.8500671,11,TRUE,FALSE,13,h3
"Each of the four sectors, Schools, Colleges, Universities, and Public Libraries can appoint up to two",9.96,95.78755188,504.8875732,11,FALSE,FALSE,101,body
representatives to the steering committee,9.96,95.78755188,516.4112549,11,FALSE,FALSE,41,body
3.1 Schools:,9.96,95.78755188,539.4487305,11,FALSE,FALSE,12,body
#NAME?,9.96,126.0261078,550.9724121,11,FALSE,FALSE,90,body
Coordinators of Ontario (TALCO)  (Executive Council of OSLA to name representative in,9.96,126.0261078,562.2571411,11,FALSE,FALSE,85,body
consultation with TALCO),9.96,126.0260925,573.7808838,11,FALSE,FALSE,24,body
3.2 Universities:,9.96,95.78753662,585.4240723,11,FALSE,FALSE,17,body
#NAME?,9.96,126.0260925,596.8283081,11,FALSE,FALSE,63,body
3.3 Colleges:,9.96,95.78753662,608.4715576,11,FALSE,FALSE,13,body
#NAME?,9.96,126.0260925,619.8757324,11,FALSE,FALSE,83,body
3.4 Public libraries:,9.96,95.77761841,631.3994141,11,FALSE,FALSE,21,body
#NAME?,9.96,126.0161743,642.9231567,11,FALSE,FALSE,93,body
"Urban Public Libraries of Ontario (ARUPLO), Administrators of Small Public Libraries of",9.96,126.0161667,654.4468994,11,FALSE,FALSE,87,body
Ontario (ASPLO) and Chief Executives of Large-sized Public Libraries of Ontario (CELPLO),9.96,126.0161667,665.9705811,11,FALSE,FALSE,88,body
"(Executives of AMPLO, ARUPLO, ASPLO and CELPLO to name)",9.96,126.0161667,677.3747559,11,FALSE,FALSE,55,body
RFP: To Develop the Ontario Digital Library Business Plan,7.56,90.04060364,734.038208,11,TRUE,FALSE,57,body
